seller-sku	asin1	item-name	price	quantity	merchant-shipping-group
01219	B00IRC8EMY	Elixir 24 MT SOIL WARMING CABLE + THERMOSTAT FOR MAKING PROPAGATORS/HEATED BEDS	52.99	0	Default Amazon Template Surcharges
01221	B00IRC8GL8	Elixir Gardens ® 3 MT SOIL WARMING CABLE +THERMOSTAT FOR MAKING PROPAGATORS/HEATED BEDS	35.99	0	Default Amazon Template Surcharges
01242	B00IRC8YEM	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm | x 1,000	64.99	0	Default Amazon Template Surcharges
01245	B00CBUCXDY	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm | x 100	10.99	0	Default Amazon Template Surcharges
01250	B00KDIO2X0	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots| 9cm x 9cm x 10cm | x 250	20.99	0	Default Amazon Template Surcharges
01258	B00IRC9DF6	Elixir Gardens ® Square Plant Pot Plastic Plant Pots 9cm x 9cm x 10cm x 500	36.99	0	Default Amazon Template Surcharges
01260	B00IRC9F4A	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm | x 50	7.99	0	Default Amazon Template Surcharges
01263	B00IRC9I4W	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm | x 180 + 10 Carry Trays	27.99	0	Default Amazon Template Surcharges
01264	B00IRC9ISI	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm x 360 + 20 Carry Trays	48.99	0	Default Amazon Template Surcharges
01265	B00IRC9JKU	Elixir Gardens ® Square Plant Pot Black Plastic Plant Pots | 9cm x 9cm x 10cm x 450 + 25 Carry Trays	59.99	0	Default Amazon Template Surcharges
01267	B00IRC9LG2	Elixir Gardens Square Plant Pot Black Plastic Plant Pots with Carry Trays | 9cm x 9cm x 10cm | 540 Pots + 30 Carry Trays	69.99	0	Default Amazon Template Surcharges
01268	B00IRC9LZS	Elixir Gardens Square Black Plastic Plant Pot with Carry Trays | 9cm x 9cm x 10cm | Pots x 990 + 55 Carry Trays	119.99	0	Default Amazon Template Surcharges
01340	B00IRCBBQA	Elixir Gardens ® PLANT POT SAUCERS - TERRACOTTA - 25CM x 10	13.29	0	Default Amazon Template Surcharges
01346	B00IRCBH0A	Elixir Gardens ® PLANT POT SAUCERS - TERRACOTTA - 25CM x 50	55.99	0	Default Amazon Template Surcharges
01349	B00IRCBJBM	Elixir Gardens ® PLANT POT SAUCERS - TERRACOTTA - 25CM x 5	8.99	0	Default Amazon Template Surcharges
01359	B00IRFPVAE	Elixir Gardens ® 1Kg Bumper Crop Tomato Food 6-12-36 +TE+ Cao Fertilizer	8.99	0	Default Amazon Template Surcharges
01368	B00IRCBWV4	Elixir Gardens ® 25Kg Trench Fertilizer 6-11-18	37.99	0	Default Amazon Template Surcharges
01477	B00IRCE1QW	Elixir Gardens ® WOVEN POROUS WEED MEMBRANE 3m x 100mt	126.99	0	Default Amazon Template Surcharges
01481	B00IRCE5B8	Elixir Gardens ® WOVEN POROUS WEED MEMBRANE 3m x 25mt	38.89	0	Default Amazon Template Surcharges
01482	B00IRCE62G	Elixir Gardens ® WOVEN POROUS WEED MEMBRANE 3m x 25mt + 50 FIXING PEGS	44.95	0	Default Amazon Template Surcharges
01483	B00IRCE6SU	Elixir Gardens ® WOVEN POROUS WEED MEMBRANE 3m x 50mt	68.99	0	Default Amazon Template Surcharges
01484	B00EQ7WRI6	Elixir Gardens ® WOVEN POROUS WEED MEMBRANE 3m x 50mt + 100 FIXING PEGS	68.99	0	Default Amazon Template Surcharges
01515	B00IRCETEQ	Elixir Gardens ® 5Lt Black Polythene Poly Pots Plant Pot x 500	104.99	0	Default Amazon Template Surcharges
01524	B00IRCF3P0	Elixir Gardens Bone Meal Organic Vegetable Flower Fertiliser 25kg Bag	28.99	0	Default Amazon Template Surcharges
01530	B00IRCKAWG	Elixir Gardens ® CoirCompost Organic Blocks/Brick Expands to 10-11lt	5.74	0	Default Amazon Template Surcharges
01531	B00IRCKC6K	Elixir Gardens ® CoirCompost Blocks/Brick Expands to 10-11lt + Fert	6.24	0	Default Amazon Template Surcharges
01533	B00IRCKEJU	Elixir Gardens ® (70lt Coir Compost Blocks x 3 (210lt) + Fert)	25.99	0	Default Amazon Template Surcharges
